system:index,priority_ranking,watershed_threshold,.geo
2_027c0000000000001f74,4,0.07,"{""type"":""Polygon"",""coordinates"":[[[-89.96397822701219,44.5417061961057],[-89.96397203132062,44.54170590674045],[-89.96395949750473,44.541705399818596],[-89.96394703489962,44.541704821063334],[-89.96394112406264,44.54170007681109],[-89.96392866145156,44.54169949805375],[-89.96392282182669,44.54169475382245],[-89.96391028799468,44.54169417504064],[-89.96390444836702,44.54168950266231],[-89.96389860873845,44.54168475842875],[-89.96388692947865,44.541675269959306],[-89.96388101863238,44.54167052570098],[-89.96388144592251,44.54166614271198],[-89.96387596236559,44.5416569436081],[-89.96387012273269,44.54165219936981],[-89.9638001182835,44.54145256502314],[-89.96324378132695,44.54107910068876],[-89.96323794159765,44.54107435635984],[-89.96323210186748,44.54106961203014],[-89.9632262621364,44.54106493955507],[-89.96322077848568,44.541055740302006],[-89.96322120578316,44.54105128540263],[-89.96321572213172,44.541042086146646],[-89.96321650551054,44.541033248177506],[-89.96316166895406,44.54066461061377],[-89.95958138410981,44.54071233779153],[-89.95935959500174,44.541157692265756],[-89.95935289999908,44.54116185749671],[-89.95934592010143,44.541170477651306],[-89.95933922509636,44.5411746428803],[-89.95933217397275,44.54118326300645],[-89.95932555018878,44.54118742825879],[-89.95931892640365,44.54119159351037],[-89.95931223139388,44.541195758735924],[-89.95929933993558,44.54119963433949],[-89.95929314348723,44.541199344717946],[-89.95928025202251,44.54120322031907],[-89.9592739843475,44.5412029306712],[-89.95873731087151,44.541241181218936],[-89.95860298107212,44.54169051265575],[-89.95860262494794,44.54169496750276],[-89.958595929813,44.54169913264168],[-89.95859514633969,44.541708042307896],[-89.95858852242831,44.54171220747095],[-89.95858147116654,44.541720827452025],[-89.95857484725279,44.54172499261314],[-89.95856815211299,44.541729157747774],[-89.95856152819694,44.5417333229074],[-89.95855490427975,44.54173741621189],[-89.95854820913647,44.54174158134423],[-89.95853574477086,44.54174107385474],[-89.95852904962423,44.54174523898564],[-89.9585165852524,44.54174465963973],[-89.95851031745246,44.54174436995336],[-89.95849785307453,44.5417437906054],[-89.95819792330643,44.54173024483117],[-89.95816565810247,44.54209043772471],[-89.95816487462035,44.54209934731363],[-89.95816451849213,44.54210380212045],[-89.95815746715233,44.54211235014961],[-89.95815703979837,44.54211680492917],[-89.95814998845718,44.54212542480928],[-89.95814336446884,44.542129589909486],[-89.95813674047936,44.54213375500894],[-89.95812968913445,44.54214237488467],[-89.9581230651426,44.54214653998221],[-89.95811010205846,44.542150415347166],[-89.9581039054178,44.54215012566707],[-89.95795539941919,44.54219699175441],[-89.95793431650655,44.542432663475125],[-89.96095845634055,44.54243129056024],[-89.96096472374,44.54243158010838],[-89.96439490277386,44.54251985509828],[-89.96447081689206,44.5416704944991],[-89.96397822701219,44.5417061961057]]]}"
2_027c0000000000001f78,4,0.07,"{""type"":""Polygon"",""coordinates"":[[[-89.9388943492608,44.539340478977905],[-89.93878417890082,44.540567883076235],[-89.93968505816443,44.54066687541633],[-89.93969695857953,44.5405334448895],[-89.93970401331488,44.54052482585552],[-89.93970444087456,44.54052037099452],[-89.93970522473396,44.54051146123375],[-89.9397118519082,44.54050729705792],[-89.93971270702737,44.54049845918835],[-89.93971933420032,44.54049429501094],[-89.93972596137213,44.540490130832765],[-89.93973301610215,44.54048151178903],[-89.9397396432716,44.54047734760892],[-89.94037769893508,44.540149081340154],[-89.9403843259932,44.540144917093144],[-89.94039722381265,44.540141043534014],[-89.94040385086737,44.54013687928517],[-89.94041012162778,44.5401371699731],[-89.94042301943858,44.54013329641042],[-89.94042929019585,44.54013358709733],[-89.94120999147013,44.540102085796114],[-89.94139654223439,44.53998110235748],[-89.94140316911651,44.539976938036496],[-89.94141606659349,44.539973064348594],[-89.94142233718847,44.53997335498207],[-89.94142896406613,44.53996919065891],[-89.94144186153444,44.53996524511039],[-89.9414481321252,44.53996553574249],[-89.94146060204697,44.53996611696927],[-89.94146687263466,44.539966407600346],[-89.9418105420272,44.53998203187735],[-89.94189505159078,44.539878672339185],[-89.94189547912603,44.539874289265754],[-89.941902105922,44.53987012490638],[-89.94190916025188,44.53986150561434],[-89.94192205755877,44.53985763185984],[-89.94192868435012,44.539853467497444],[-89.94193538239614,44.53984930317039],[-89.94194785215953,44.53984981248826],[-89.94195447894643,44.539845648123666],[-89.94196701995936,44.539846229332824],[-89.94197321920856,44.53984651990081],[-89.94198611649392,44.53984264613784],[-89.94228603059736,44.53985630672685],[-89.9423179528918,44.539500484359586],[-89.9423187366978,44.53949164624479],[-89.94232543467571,44.53948748186274],[-89.94232621848157,44.53947857188763],[-89.94233284520311,44.539474407468134],[-89.94233327273348,44.53946995249745],[-89.94234032698412,44.53946133310525],[-89.94234695370322,44.539457168683406],[-89.94235358042118,44.53945300426082],[-89.942360207138,44.539448839837476],[-89.94236690510867,44.539444675449204],[-89.94237353182318,44.53944051102435],[-89.94238642897395,44.539436637182675],[-89.94239269941035,44.53943692776627],[-89.94240559655466,44.53943305392214],[-89.94273564796636,44.53939003269615],[-89.9427428446516,44.53930991459602],[-89.9388943492608,44.539340478977905]]]}"
2_027c0000000000001f7a,4,0.07,"{""type"":""Polygon"",""coordinates"":[[[-89.94577972532552,44.53930499621087],[-89.94414987756261,44.53936047839456],[-89.94414268114133,44.53944052464018],[-89.94414232488282,44.53944497965523],[-89.94414154111406,44.53945381779148],[-89.94414075734531,44.53946272778393],[-89.94413405968434,44.53946689227448],[-89.94412700576356,44.539475511776395],[-89.9441266495049,44.53947996678808],[-89.94411375293917,44.53948384082237],[-89.94410705527349,44.53948800530947],[-89.94410007259953,44.539496624840595],[-89.94409380244223,44.53949633435092],[-89.94356817436135,44.53969124211762],[-89.94356147660041,44.53969540655436],[-89.9435490073615,44.53969482555316],[-89.94354238085003,44.53969899002356],[-89.94353611060158,44.53969869950456],[-89.94352364135443,44.539698190358145],[-89.9435173711029,44.53969789983811],[-89.94350490184966,44.539697318832154],[-89.94349863159508,44.53969702831109],[-89.942604183528,44.53952692800836],[-89.94247841902306,44.53994988963497],[-89.94247806274909,44.53995427273931],[-89.94247720769154,44.53996318258939],[-89.94247058099494,44.539967346973825],[-89.94246352676826,44.539975966281084],[-89.94246317049415,44.53998042123998],[-89.94245647254029,44.53998458558631],[-89.9424498458401,44.53998874996765],[-89.94243694871065,44.539992623770814],[-89.94243032200708,44.539996788150304],[-89.94242362404749,44.54000095249324],[-89.94241699734162,44.54000511687123],[-89.94240452773072,44.54000453574914],[-89.94239825729628,44.54000424516967],[-89.94238536014947,44.54000811896574],[-89.94237908971189,44.54000782838524],[-89.9420354966679,44.53999227771718],[-89.94195134369257,44.540091110305646],[-89.94195091615792,44.54009556521592],[-89.9419438618357,44.54010418446752],[-89.94193723504696,44.54010834880853],[-89.94192433774518,44.540112222544],[-89.94191771095308,44.54011638688316],[-89.94191101290397,44.54012055118546],[-89.94189811559337,44.540124424916975],[-89.94189191633205,44.54012413434662],[-89.94187901901502,44.54012800807569],[-89.94187274849469,44.54012771746818],[-89.94186027870688,44.54012720814512],[-89.94149786927471,44.540110712218215],[-89.94131837344166,44.5402231481553],[-89.9413117465449,44.54022731244948],[-89.94129884903285,44.540231186104606],[-89.9412921508757,44.54023535036045],[-89.94128552397441,44.54023951465203],[-89.94127305399574,44.54023893340952],[-89.94126642709114,44.54024309769968],[-89.94125388584919,44.540242516418594],[-89.94047275791696,44.54027847281109],[-89.93990040522486,44.54057393492935],[-89.93989078518011,44.540680707996394],[-89.9418650528547,44.54070342696639],[-89.94205117290032,44.540586827018586],[-89.94205779966937,44.540582662713476],[-89.94206442643728,44.540578498407605],[-89.94207696741427,44.54057907959575],[-89.94208359417887,44.540574915288445],[-89.94209022094232,44.54057075098041],[-89.94210276191087,44.540571332165804],[-89.94210896113815,44.54057162272199],[-89.94212150210058,44.540572203905334],[-89.9457518670887,44.540665596317524],[-89.94577972532552,44.53930499621087]]]}"
2_027c0000000000001f7b,4,0.07,"{""type"":""Polygon"",""coordinates"":[[[-89.94791605694327,44.539969016950984],[-89.94791014363331,44.539964343553095],[-89.94789767580811,44.539963763028965],[-89.94789183374006,44.53995901780491],[-89.9478859916711,44.539954272580076],[-89.9478738800619,44.53994923707463],[-89.94786803799022,44.539944563705006],[-89.94786219591764,44.53993981847751],[-89.9478625521416,44.53993536349768],[-89.94769811880852,44.53974033977451],[-89.94674812490854,44.5396302477319],[-89.94673601293997,44.539625212071364],[-89.94672974321357,44.53962492172688],[-89.9467172750046,44.539624412927616],[-89.94671143275671,44.53961966760905],[-89.94670559050796,44.53961492228973],[-89.94669347852596,44.539609886623055],[-89.94668763627445,44.539605213159454],[-89.94624305257354,44.539245644076445],[-89.94598684462564,44.53923402630275],[-89.9459526454375,44.5406657630348],[-89.94859487036871,44.54058477527984],[-89.94863555034664,44.54013116353624],[-89.94791605694327,44.539969016950984]]]}"
2_027c0000000000001f7d,4,0.07,"{""type"":""Polygon"",""coordinates"":[[[-89.96243853122795,44.54005136815414],[-89.96208856583884,44.540035516243655],[-89.96208236984161,44.54003522676593],[-89.96206983540736,44.54003464776232],[-89.9620636394071,44.54003443014055],[-89.96205153227726,44.54002939614288],[-89.96204562114777,44.540024651623504],[-89.96203315791995,44.540024072639326],[-89.96148299139486,44.53972230424671],[-89.96010194958393,44.53973124511085],[-89.96008948572376,44.53973066591149],[-89.96008321818113,44.53973037629891],[-89.96007075431487,44.53972979709751],[-89.96006484287975,44.539725124303125],[-89.96005237900752,44.53972454509965],[-89.9600465387917,44.53971980047113],[-89.960040698575,44.53971505584185],[-89.96002859080585,44.539710021596086],[-89.9600227505864,44.539705348822395],[-89.96001683914386,44.53970060416559],[-89.96001099892263,44.53969585953285],[-89.96001185358921,44.5396869494996],[-89.960005942145,44.53968220484037],[-89.96000052925552,44.539673077044625],[-89.9600008853667,44.53966862200124],[-89.96000174003349,44.53965971196289],[-89.96000209614465,44.539655256918216],[-89.96001163992257,44.53954855164006],[-89.95990395178313,44.53949009364368],[-89.959726465115,44.540562640831126],[-89.96081900643742,44.54048261241955],[-89.96082527385968,44.540482901987254],[-89.96083773748047,44.54048348109729],[-89.96242485742661,44.54055529383929],[-89.9625537612974,44.540516533670875],[-89.96258004054158,44.540223008556694],[-89.96243853122795,44.54005136815414]]]}"
2_027c0000000000001f7e,4,0.07,"{""type"":""Polygon"",""coordinates"":[[[-89.96890711617493,44.53955375338268],[-89.966595425381,44.53958759459933],[-89.96664527232991,44.53994258468484],[-89.9666444890212,44.5399514947402],[-89.96664413297181,44.53995594977761],[-89.96664327845319,44.53996485980969],[-89.96664292240378,44.53996931484583],[-89.96664213909503,44.53997822489609],[-89.96663544536511,44.539982390657805],[-89.96662839558448,44.53999093959573],[-89.96662177306209,44.53999510537625],[-89.96661515053854,44.53999927115602],[-89.96660810075417,44.540007891946644],[-89.96660147822826,44.54001205772448],[-89.96659521175108,44.540011768470045],[-89.96658858922297,44.540015934246796],[-89.96581488490857,44.54024888152006],[-89.96586651315673,44.54409572926791],[-89.96799111542303,44.54419183192742],[-89.96828327817977,44.54204388959299],[-89.96828406145494,44.54203497992367],[-89.96828448869594,44.54203052509824],[-89.96828527197108,44.54202168728032],[-89.96829189420578,44.54201752158356],[-89.96829267748078,44.54200861190917],[-89.96829937092099,44.54200444623052],[-89.96851840242546,44.5418000097518],[-89.96852502461984,44.54179584402187],[-89.9685320740513,44.54178722344171],[-89.96854496240243,44.54178334684709],[-89.9685515845922,44.54177918111413],[-89.96855785074922,44.541779470250695],[-89.96857073909169,44.541775593652524],[-89.968577361277,44.541771427917396],[-89.96858989358157,44.54177200618745],[-89.96859615973231,44.541772295321955],[-89.96860862082451,44.541772873570444],[-89.96910848529242,44.541795427941544],[-89.96912101742315,44.54179600615319],[-89.96913347834452,44.54179658434427],[-89.96913974440629,44.54179687344888],[-89.96915184929549,44.541801906507914],[-89.969157688123,44.54180657860761],[-89.96916395418083,44.54180686771085],[-89.96917605906235,44.54181190076625],[-89.96918189788619,44.54181664471799],[-89.96918738068337,44.54182584353679],[-89.96919321950547,44.5418305156323],[-89.9691990583267,44.54183525958129],[-89.96919827507024,44.54184416929483],[-89.96920411389068,44.54184891324219],[-89.96920333063434,44.541857822953176],[-89.9692029034036,44.54186220594428],[-89.96920838619776,44.54187140475315],[-89.96920325942922,44.54192924595306],[-89.96970745958927,44.54190293801931],[-89.9697531014452,44.541391489591454],[-89.9697539558944,44.5413825798069],[-89.9697610050996,44.541373959075074],[-89.96988632408632,44.541093900680714],[-89.96988717853255,44.54108499083865],[-89.96989380049017,44.54108082496602],[-89.9698945837324,44.54107191510271],[-89.96990120568874,44.54106774922848],[-89.96990789884775,44.54106358337221],[-89.96991452080181,44.54105941749647],[-89.96992740868757,44.54105554068604],[-89.96993410184199,44.54105137482714],[-89.96994072379151,44.541047208948804],[-89.97009544923198,44.541000615222295],[-89.97040076846913,44.53968830706405],[-89.96890711617493,44.53955375338268]]]}"
2_027c0000000000001f7f,4,0.07,"{""type"":""Polygon"",""coordinates"":[[[-89.95433509388182,44.53974676932673],[-89.95391581553176,44.539665186966594],[-89.95390327842586,44.53966467892179],[-89.95389743727286,44.53965993397374],[-89.95388532756256,44.539654899072524],[-89.95387905900513,44.539654609119786],[-89.95387321784844,44.53964986416949],[-89.9538611081305,44.53964490112221],[-89.9535222481776,44.53936602782271],[-89.95306634610039,44.53941233413522],[-89.95305387995181,44.53941182602386],[-89.95304761125841,44.53941153602409],[-89.95303514510374,44.539410956052734],[-89.95302887640729,44.53941066605195],[-89.95301676642259,44.53940563103216],[-89.95301056895836,44.53940534105955],[-89.9529984589679,44.53940037789521],[-89.952992617677,44.5393956328743],[-89.95298677638522,44.53939088785264],[-89.95297466638723,44.53938585282628],[-89.95296882509271,44.53938117966069],[-89.952962912562,44.53937643460711],[-89.95296376738577,44.53936752456633],[-89.95295785485426,44.539362779511116],[-89.95295201355718,44.539358034484344],[-89.9529528683812,44.539349196298204],[-89.95295365196986,44.5393402862231],[-89.95295400814653,44.539335831170305],[-89.95300579619787,44.53875767896842],[-89.95119937053036,44.538613277773564],[-89.95108944922461,44.53984064113063],[-89.95149045031414,44.539916908359906],[-89.9523840500186,44.539885953378366],[-89.95239658762138,44.539886533444395],[-89.95240278518487,44.53988682344731],[-89.95241532278153,44.53988740351128],[-89.952421520342,44.53988769351317],[-89.95243363051473,44.53989272854423],[-89.95243989930852,44.53989301857466],[-89.95244574068363,44.539897691716284],[-89.95245785084872,44.53990272674371],[-89.9528386067351,44.54013433547799],[-89.95284444804946,44.54013908043207],[-89.952856201911,44.54014849851041],[-89.9528620432227,44.54015324346217],[-89.95286788453348,44.54015798841315],[-89.95286710094307,44.54016689833238],[-89.95287294225308,44.54017157142495],[-89.95287215866276,44.54018048134164],[-89.9529333498947,44.54047799252555],[-89.95385120665239,44.54045709632614],[-89.95386367254169,44.54045767619582],[-89.95386994110162,44.54045796614447],[-89.9538761384269,44.54045818420779],[-89.95435211850896,44.540537847817966],[-89.95433509388182,44.53974676932673]]]}"
2_027c0000000000001f80,4,0.07,"{""type"":""Polygon"",""coordinates"":[[[-89.95099983071361,44.5385997549693],[-89.9495877772211,44.53853569084736],[-89.94957523869975,44.53853511045712],[-89.94956896943755,44.538534820261475],[-89.94600750662038,44.53795343352606],[-89.94599339946656,44.539091390641694],[-89.94629955203806,44.5391053313177],[-89.94631202038282,44.53910591202645],[-89.94631829017752,44.539106202396994],[-89.946330402278,44.539111166298945],[-89.94633660082205,44.539111456635105],[-89.94634871291676,44.53911649239295],[-89.94635455521988,44.539121237780854],[-89.94636039752214,44.539125983167985],[-89.94636623982349,44.539130656695974],[-89.94681709180956,44.53949051652236],[-89.94777919564406,44.5396056438732],[-89.94779166350779,44.53960615255699],[-89.94779793306058,44.53960644284343],[-89.94781004469375,44.53961147839364],[-89.94781588677428,44.53961622365699],[-89.94782835462607,44.5396168041943],[-89.94783426794864,44.539621477631],[-89.94784011002547,44.5396262228921],[-89.94819690249412,44.53991482025664],[-89.94955878188426,44.54011950164393],[-89.94957132041098,44.54012008201657],[-89.94957751843121,44.54012037217103],[-89.94958962950233,44.54012533562109],[-89.94959547131172,44.54013008074176],[-89.95053905433053,44.540592600872046],[-89.95091391642768,44.54060964822582],[-89.95099983071361,44.5385997549693]]]}"
2_027c0000000000001f83,4,0.07,"{""type"":""Polygon"",""coordinates"":[[[-89.9689650063444,44.53925721129755],[-89.96870809579787,44.53918312745426],[-89.96869599076838,44.53917809406761],[-89.96869015187046,44.53917334982441],[-89.96868395694118,44.539173060698594],[-89.96867185190406,44.539168027308314],[-89.96866594179633,44.53916335490173],[-89.96866053013062,44.539154155555565],[-89.96865469122726,44.53914941130815],[-89.96864885232301,44.539144667059965],[-89.96864963559071,44.53913582869593],[-89.96864372547954,44.53913108442663],[-89.9686445799535,44.53912217422118],[-89.96864493598432,44.539117719098336],[-89.96864571925208,44.539108808870864],[-89.96868388573509,44.538681906561095],[-89.96588495688646,44.53862225496941],[-89.96600152959809,44.53900256670223],[-89.96634583361106,44.53908070666612],[-89.96635210012904,44.539080995939905],[-89.96636420589952,44.539085957726236],[-89.96637004515215,44.53909070209679],[-89.96638215091694,44.53909573573863],[-89.96638799016684,44.53910048010728],[-89.96639390062619,44.53910522449604],[-89.96639973987428,44.53910989700472],[-89.96640557912148,44.53911464137105],[-89.96664562837931,44.53944698354219],[-89.96906277146265,44.53942689458913],[-89.9689650063444,44.53925721129755]]]}"
2_027c0000000000001f84,4,0.07,"{""type"":""Polygon"",""coordinates"":[[[-89.94258636988381,44.53797670619446],[-89.94258052700671,44.537971960498695],[-89.94257468412873,44.537967214802144],[-89.94256884124985,44.537962469104826],[-89.94256962505074,44.537953558838424],[-89.94256378217108,44.537948884999636],[-89.94256456597206,44.5379399747307],[-89.94256499349986,44.53793551961345],[-89.94256577730081,44.53792660934196],[-89.94264230469878,44.53707279697189],[-89.93798767912058,44.53699966114688],[-89.93783531823816,44.53764913127743],[-89.93783489065767,44.53765358640396],[-89.93782783557869,44.53766220585015],[-89.93782747926153,44.53766666101406],[-89.93782042418118,44.53767528045738],[-89.93781379668029,44.53767937291453],[-89.93780709791479,44.53768353719284],[-89.93780011409417,44.53769215667048],[-89.93779341532627,44.53769632094685],[-89.93778678782071,44.537700485261155],[-89.9377805166316,44.53770019441453],[-89.93776761793261,44.53770406788043],[-89.93776099042259,44.53770823219254],[-89.93774851929848,44.537707722395474],[-89.93774224810312,44.5377074315468],[-89.93691779078051,44.5377368746834],[-89.93655390935066,44.54067186739118],[-89.93867144279751,44.54070564270648],[-89.93870001879435,44.53926909197587],[-89.93870080267426,44.53926025384262],[-89.93870158655416,44.53925134384955],[-89.93870821390173,44.53924717961997],[-89.93870899778148,44.53923826962435],[-89.93871569638956,44.539234105431284],[-89.93871605269847,44.53922965041337],[-89.93872310761415,44.53922103120037],[-89.93872973495802,44.539216866966854],[-89.93873643356247,44.53921270277067],[-89.93874306090403,44.53920853853563],[-89.93875595927518,44.53920466508414],[-89.93876258661336,44.539200500847265],[-89.93876885764199,44.539200791630876],[-89.93878175600449,44.539196918175826],[-89.93878802702997,44.53919720895841],[-89.93880049781626,44.53919779048449],[-89.94356838811966,44.5391286664737],[-89.94359190152632,44.53886625057479],[-89.94258636988381,44.53797670619446]]]}"
2_027c0000000000001f87,4,0.07,"{""type"":""Polygon"",""coordinates"":[[[-89.96154302936866,44.53778716296648],[-89.96112083863203,44.53829938257919],[-89.96111421515728,44.538303548191216],[-89.96110716436033,44.53831216895442],[-89.96110046966304,44.53831633454034],[-89.96025650111304,44.53884521621837],[-89.9600518092304,44.539099380825135],[-89.9600251721409,44.539397367452224],[-89.9601644824897,44.53945274655736],[-89.96017032268753,44.539457491206846],[-89.9601824304119,44.53946252546469],[-89.96018834182888,44.539467270137024],[-89.96019418202309,44.53947194292597],[-89.9602000222164,44.53947668757201],[-89.9602054350777,44.539485887254344],[-89.9602113464911,44.53949063192312],[-89.96021049182899,44.53949947013735],[-89.96021633201981,44.539504214779775],[-89.96021554857963,44.53951312487399],[-89.96021476513943,44.53952203496651],[-89.96020920983577,44.53958426182653],[-89.96136448199839,44.53957409402934],[-89.96178111497417,44.539124114982506],[-89.96178816564709,44.539115494326964],[-89.9617947890053,44.53911132874805],[-89.96180141236238,44.53910716316837],[-89.96180810693717,44.53910299761168],[-89.96182099755131,44.53909912155216],[-89.96182762090385,44.539094955969894],[-89.96184015541736,44.539095535011526],[-89.96238903489268,44.53899087489488],[-89.96257427192855,44.537900828126446],[-89.96154302936866,44.53778716296648]]]}"
2_027c0000000000001f88,4,0.07,"{""type"":""Polygon"",""coordinates"":[[[-89.94581007724337,44.537846268577795],[-89.94541542918853,44.5377702685875],[-89.94462191709911,44.53794407730132],[-89.9446090206999,44.53794802337862],[-89.94460275062579,44.53794773290734],[-89.94459028172537,44.5379471519982],[-89.94458401164819,44.53794686152589],[-89.94407791328902,44.53792383601275],[-89.94407171437992,44.53792361740721],[-89.94405917405501,44.53792303640513],[-89.9440529751429,44.53792274593836],[-89.94404086232322,44.5379177098097],[-89.94403501966767,44.537912964182155],[-89.9440229068423,44.53790799991078],[-89.9440166366724,44.53790770940714],[-89.94401122152482,44.53789850865111],[-89.94400537886474,44.537893763020115],[-89.9439994649518,44.53788901735353],[-89.94399362228994,44.53788434358123],[-89.94398820713911,44.53787514281954],[-89.94398856339906,44.537870687655925],[-89.94398314824753,44.537861486891316],[-89.94398357575952,44.537857103621555],[-89.94395457618533,44.53706094231379],[-89.94395493244558,44.53705648707298],[-89.94395571621814,44.537047576624936],[-89.94395614373043,44.53704319327925],[-89.94396319768265,44.537034573340925],[-89.94396355394282,44.53703011809758],[-89.94397060789366,44.537021498156406],[-89.94397730558318,44.537017333458216],[-89.9439839320195,44.53701316872444],[-89.9439909859666,44.53700454877889],[-89.94399761240058,44.53700038404318],[-89.9440042388334,44.53699621930673],[-89.94401677917627,44.53699680032618],[-89.94402340560578,44.53699263558829],[-89.94403003203415,44.53698847084965],[-89.94404257236859,44.536989051866364],[-89.94405504144704,44.53698963284692],[-89.9440613116107,44.53698992335407],[-89.94449238290349,44.537009463723166],[-89.94455900258018,44.53689638566169],[-89.94435536688387,44.53678892534709],[-89.94286896456003,44.53678388230158],[-89.94276806866647,44.53790903292718],[-89.94377366679878,44.538798648888644],[-89.94377950949414,44.538803322581145],[-89.94378535218861,44.53880806813174],[-89.94378456841258,44.53881697824432],[-89.9437904111063,44.538821723793276],[-89.94378998359215,44.53882617883103],[-89.9437954700233,44.5388353075918],[-89.94379504250922,44.53883976262827],[-89.94379425873338,44.53884867273491],[-89.94376796660731,44.539142202083305],[-89.94474332829125,44.539249026723574],[-89.945029825831,44.539132538528406],[-89.94503645208552,44.53912837392151],[-89.94504307833888,44.53912420931386],[-89.94505561834212,44.539124718335046],[-89.94506224459218,44.53912062558433],[-89.94507478458914,44.53912113460346],[-89.94508725333208,44.53912171544544],[-89.94578706393698,44.539153522575155],[-89.94581007724337,44.537846268577795]]]}"
2_027c0000000000001f8e,4,0.07,"{""type"":""Polygon"",""coordinates"":[[[-89.96434241797189,44.539807159018686],[-89.96433700569514,44.53979795959463],[-89.964337361766,44.53979350454945],[-89.96433778905103,44.53978904952603],[-89.96433857240692,44.539780211313115],[-89.96448256718772,44.5370451407965],[-89.96287616151038,44.536909891070465],[-89.96277396513841,44.53805280549752],[-89.96277318175055,44.538061715885014],[-89.96247827068537,44.53911550676752],[-89.96273735954236,44.5404980545963],[-89.96438073117227,44.54057244532897],[-89.9645059253405,44.54015392014338],[-89.96434241797189,44.539807159018686]]]}"
2_027c0000000000001f90,4,0.07,"{""type"":""Polygon"",""coordinates"":[[[-89.96702545999537,44.53695032466684],[-89.96468289137056,44.53704972998189],[-89.96462449623172,44.537703432025275],[-89.9649244469014,44.537717034001375],[-89.96493690918848,44.53771761269911],[-89.96494274865873,44.537722285420166],[-89.96495528215286,44.53772286413762],[-89.96496112162032,44.537727608717745],[-89.96497358389544,44.537728187411346],[-89.96497942336012,44.53773293199001],[-89.96498533403685,44.53773760472914],[-89.96499736902645,44.537742638640616],[-89.96546509279257,44.53812550799123],[-89.9654709321823,44.53813018064478],[-89.96547677157113,44.53813492515746],[-89.96548261095907,44.53813966966936],[-89.96548809428596,44.53814886938584],[-89.96548766701376,44.538153324569315],[-89.96549315033992,44.538162452423016],[-89.96554776992265,44.53846413556111],[-89.96879653360297,44.53854411140344],[-89.96881597280328,44.53832623887288],[-89.9688168272734,44.5383173285133],[-89.9688171833026,44.53831287331351],[-89.96881796656686,44.53830396293201],[-89.96882465991524,44.53829979689359],[-89.96883170929154,44.5382911756525],[-89.96883206532061,44.53828672045017],[-89.96905728864762,44.53808262772123],[-89.96906433798107,44.53807400642591],[-89.96907103128639,44.538069840352655],[-89.96907765338518,44.538065674259414],[-89.96908427548283,44.53806150816544],[-89.96909096878467,44.53805734208992],[-89.9691034297158,44.53805792033006],[-89.969110051809,44.5380537542339],[-89.96912258393921,44.53805433249119],[-89.96913504486007,44.538054910727936],[-89.96914131092159,44.53805512799536],[-89.97075336358822,44.53812805742184],[-89.97078554698743,44.53776783051411],[-89.97078633021141,44.53775892001556],[-89.97078668622231,44.53775446475657],[-89.97079373523734,44.53774591515489],[-89.97079416245033,44.5377414599128],[-89.97080121146399,44.53773283844777],[-89.9708078332635,44.53772867222452],[-89.97102685041735,44.53752421230978],[-89.97103389938816,44.53751566265136],[-89.97104052114743,44.53751149639536],[-89.97104714290556,44.53750733013861],[-89.97105383586423,44.53750316389909],[-89.97106672336645,44.53749928666634],[-89.97107291791018,44.53749950381265],[-89.97108587660757,44.53749562659541],[-89.9710920711482,44.537495915601575],[-89.97110460262962,44.537496493648824],[-89.97206068560386,44.53746827379886],[-89.97214512848413,44.53736495823436],[-89.97215182125082,44.537360791918005],[-89.97215887001447,44.53735217029941],[-89.97216549157913,44.53734800396382],[-89.97217211314268,44.537343837627475],[-89.97217880590463,44.53733967130767],[-89.97219169302812,44.53733579393477],[-89.97219795858935,44.53733608289939],[-89.97220458014726,44.537331916560106],[-89.97221704006495,44.53733249447036],[-89.97222992717556,44.53732861709258],[-89.97223619273053,44.537328834194],[-89.9722487238374,44.5373294121181],[-89.97225491818985,44.53732970106239],[-89.97273714901108,44.53740958258208],[-89.97276769317712,44.537067099011495],[-89.96702545999537,44.53695032466684]]]}"
